id,Job Satisfaction,Salary,Salary Unit,Location,Job Title,Firm Type,Firm Size,Health Insurance,Overtime,Vacation Days,Annual Bonus,Work Status,Years of Experience,Age,Gender,Licensed,Undergraduate School,Graduate School,Post-Graduate School,Date,Year,Latitude,Longitude,CPIAUCSL,Inflation Adjusted Salary
17020,8,64000,year,"New York, NY",Interior Designer,,11-15,Yes,Unpaid Overtime,10.0,1000.0,Full-time,3,21-25,Female,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,68400.0
17019,10,43680,hour,"Milwaukee, WI",Intern,Corporate,501+,Yes,Paid Overtime,,,Full-time,< 1,21-25,Female,No,University of Illinois at Urbana-Champaign,,,2022-06-01,2022,43.0386475,-87.9090751,294.996,46700.0
17000,7,60000,year,"Washington, DC",Junior Designer,Boutique,16-30,Yes,No Overtime,15.0,,Full-time,1,26-30,Other,No,"California Polytechnic State University, San Luis Obispo",,,2022-06-01,2022,38.8950368,-77.0365427,294.996,64200.0
16995,9,100000,year,"Los Angeles, CA",Designer,Boutique,2-5,,Paid Overtime,7.0,,Full-time,8-10,26-30,Male,No,,,,2022-06-01,2022,34.0536909,-118.242766,294.996,106900.0
16986,6,93700,year,"Los Angeles, CA",Associate,Corporate,101-200,Yes,Unpaid Overtime,21.0,18000.0,Full-time,11-15,36-40,Female,Yes,,"California State Polytechnic University, Pomona",,2022-06-01,2022,34.0536909,-118.242766,294.996,100200.0
16983,7,65000,year,"Seattle, WA",Associate,,16-30,Yes,Paid Overtime,15.0,2000.0,Full-time,3,26-30,Female,No,Rensselaer Polytechnic Institute,,,2022-06-01,2022,47.6038321,-122.330062,294.996,69500.0
16982,9,81120,hour,"San Jose, CA",Designer,,6-10,Yes,Paid Overtime,,4000.0,Full-time,6-7,26-30,Female,No,UC Berkeley CED,,,2022-06-01,2022,37.3361663,-121.890591,294.996,86700.0
16980,1,50000,year,"New York, NY",Designer,Boutique,6-10,Yes,Unpaid Overtime,10.0,,Full-time,1,26-30,Male,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,53500.0
16979,7,60320,hour,"Sacramento, CA",Designer,Corporate,201-500,Yes,Paid Overtime,15.0,1500.0,Full-time,3-5,26-30,Male,No,NewSchool of Architecture & Design,,,2022-06-01,2022,38.5810606,-121.493895,294.996,64500.0
16972,8,45760,hour,"Dallas, TX",Intern,Boutique,16-30,Yes,Paid Overtime,8.0,1000.0,Full-time,3-5,21-25,Male,No,The University of Texas at Arlington,,,2022-06-01,2022,32.7762719,-96.7968559,294.996,48900.0
16971,6,75000,year,"New York, NY",Designer,Boutique,6-10,Yes,Unpaid Overtime,15.0,,Full-time,3-5,31-35,Male,No,,University of Michigan,,2022-06-01,2022,40.7127281,-74.0060152,294.996,80200.0
16970,6,70000,year,"Los Angeles, CA",Designer,Corporate,201-500,Yes,,28.0,5000.0,Full-time,2,26-30,Other,No,,University of Southern California (USC),,2022-06-01,2022,34.0536909,-118.242766,294.996,74900.0
16969,5,60000,year,"Seattle, WA",Junior Designer,Corporate,51-100,Yes,No Overtime,10.0,,Full-time,3-5,26-30,Female,No,University of Washington,University of Oregon in Portland,,2022-06-01,2022,47.6038321,-122.330062,294.996,64200.0
16965,10,65915,year,"Los Angeles, CA",Junior Designer,,501+,Yes,Paid Overtime,16.0,,Full-time,2,26-30,Female,No,Southern California Institute of Architecture (SCI-Arc),,,2022-06-01,2022,34.0536909,-118.242766,294.996,70500.0
16960,5,90000,year,"Los Angeles, CA",Associate,Corporate,51-100,Yes,Unpaid Overtime,20.0,3000.0,Full-time,8-10,36-40,Male,Yes,,,,2022-06-01,2022,34.0536909,-118.242766,294.996,96200.0
16957,6,52000,hour,"New York, NY",Designer,Other,11-15,,No Overtime,,,Full-time,3,26-30,Female,No,Columbia University,Harvard University Graduate School of Design - Career Discovery Program,,2022-06-01,2022,40.7127281,-74.0060152,294.996,55600.0
16956,6,82500,year,New York,Intermediate Designer,Boutique,31-50,Yes,Unpaid Overtime,10.0,2500.0,Full-time,3-5,31-35,Female,No,McGill University,Pratt Institute,,2022-06-01,2022,40.7127281,-74.0060152,294.996,88200.0
16954,7,83000,year,"San Francisco, CA",Job Captain,Corporate,51-100,Yes,Unpaid Overtime,15.0,2000.0,Full-time,3-5,26-30,Female,No,,,,2022-06-01,2022,37.7792588,-122.4193286,294.996,88800.0
16949,7,61000,year,"New York, NY",Project Manager,Boutique,6-10,,Unpaid Overtime,10.0,,Full-time,3,26-30,Male,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,65200.0
16948,5,82000,year,"Sunnyvale, CA",Job Captain,Boutique,16-30,Yes,,10.0,12000.0,Full-time,3-5,26-30,Female,No,,,,2022-06-01,2022,37.3688301,-122.036349,294.996,87700.0
16946,8,67000,year,"Los Angeles, CA",Designer,Boutique,2-5,,,10.0,,,3-5,31-35,Female,No,,Southern California Institute of Architecture (SCI-Arc),,2022-06-01,2022,34.0536909,-118.242766,294.996,71600.0
16945,7,82000,year,"Los Angeles, CA",Intermediate Designer,,16-30,Yes,,15.0,,,8-10,31-35,Female,No,,,,2022-06-01,2022,34.0536909,-118.242766,294.996,87700.0
16943,4,57500,year,"Denver, CO",Designer,,16-30,Yes,Unpaid Overtime,10.0,1300.0,Full-time,< 1,31-35,Female,No,,,,2022-06-01,2022,39.7392364,-104.984862,294.996,61500.0
16941,8,73000,year,"Seattle, WA",Designer,Other,11-15,Yes,Unpaid Overtime,20.0,5000.0,Full-time,8-10,31-35,Female,No,Portland State University,University of Washington,,2022-06-01,2022,47.6038321,-122.330062,294.996,78100.0
16940,8,78000,year,"San Francisco, CA",Project Architect,Boutique,6-10,Yes,Unpaid Overtime,15.0,3000.0,Full-time,3-5,26-30,Male,No,Anna University,Rhode Island School of Design (RISD),,2022-06-01,2022,37.7792588,-122.4193286,294.996,83400.0
16939,5,75000,year,"Seattle, WA",Associate,Boutique,31-50,Yes,Unpaid Overtime,15.0,1500.0,Full-time,3-5,26-30,Female,No,,,,2022-06-01,2022,47.6038321,-122.330062,294.996,80200.0
16938,7,93500,year,"Brooklyn, NY",Intermediate Architect,Boutique,31-50,Yes,Unpaid Overtime,30.0,,Full-time,8-10,31-35,Male,No,The University of Texas at Austin,,,2022-06-01,2022,40.6526006,-73.9497211,294.996,100000.0
16936,8,80000,year,"Los Angeles, CA",Intermediate Designer,,51-100,,,,,,3-5,26-30,Male,No,,,,2022-06-01,2022,34.0536909,-118.242766,294.996,85500.0
16935,5,50000,year,"Los Angeles, CA",Designer,Boutique,2-5,,No Overtime,8.0,,Full-time,3,26-30,Female,No,University of Southern California (USC),University of Southern California (USC),,2022-06-01,2022,34.0536909,-118.242766,294.996,53500.0
16932,10,66000,year,"Culver City, CA",Junior Architect,,101-200,Yes,,,,,< 1,21-25,Female,No,,,,2022-06-01,2022,34.0211224,-118.396466,294.996,70600.0
16931,9,85000,year,"Austin, TX",Project Architect,,16-30,,,,,,6-7,26-30,Male,No,,,,2022-06-01,2022,30.2711286,-97.7436995,294.996,90900.0
16930,3,54080,year,"Los Angeles, CA",Designer,Boutique,6-10,,Unpaid Overtime,,300.0,Full-time,3,26-30,Male,No,"University of California, San Diego",University of Washington,,2022-06-01,2022,34.0536909,-118.242766,294.996,57800.0
16929,7,70000,year,"Richmond, VA",Project Architect,Corporate,101-200,Yes,Unpaid Overtime,15.0,5000.0,Full-time,6-7,26-30,Male,Yes,Virginia Polytechnic Institute and State University (Virginia Tech),,,2022-06-01,2022,37.5385087,-77.43428,294.996,74900.0
16928,7,62000,year,"Dallas, TX",Designer,Corporate,201-500,Yes,Unpaid Overtime,15.0,,Full-time,3,26-30,Male,No,University of Arkansas,,,2022-06-01,2022,32.7762719,-96.7968559,294.996,66300.0
16926,4,62400,year,"Monterey, CA",Designer,Individual,11-15,Yes,Paid Overtime,5.0,1000.0,Full-time,< 1,26-30,Female,No,University of Oregon,University of Oregon,,2022-06-01,2022,36.2231079,-121.387742,294.996,66700.0
16925,7,52000,year,"Chicago, IL",Junior Designer,,501+,Yes,Paid Overtime,,,,1,21-25,Female,No,,,,2022-06-01,2022,41.8755616,-87.6244212,294.996,55600.0
16924,8,47840,hour,"Sacramento, CA",Designer,,101-200,Yes,Paid Overtime,18.0,3200.0,Full-time,3-5,26-30,Male,No,"California Polytechnic State University, San Luis Obispo",,,2022-06-01,2022,38.5810606,-121.493895,294.996,51200.0
16923,8,72000,year,"New York, NY",Junior Designer,Other,31-50,Yes,Unpaid Overtime,10.0,1500.0,Full-time,3,26-30,Female,No,Tulane University,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,77000.0
16922,9,41600,hour,"Houston, TX",Intern,Boutique,2-5,,Unpaid Overtime,3.0,0.0,Full-time,2,26-30,Male,No,University of Houston,,,2022-06-01,2022,29.7589382,-95.3676974,294.996,44500.0
16921,5,68000,year,"Seattle, WA",Designer,Corporate,501+,Yes,Paid Overtime,17.0,,Full-time,3-5,26-30,Female,No,University of Hawaiʻi at Mānoa,University of Hawaiʻi at Mānoa,,2022-06-01,2022,47.6038321,-122.330062,294.996,72700.0
16920,4,72400,year,"Brooklyn, NY",Digital Fabricator,,51-100,,,,,,3,21-25,Female,No,,,,2022-06-01,2022,40.6526006,-73.9497211,294.996,77400.0
16919,5,86000,year,"Houston, TX",Project Manager,,201-500,,,,,,3-5,26-30,Female,No,,,,2022-06-01,2022,29.7589382,-95.3676974,294.996,92000.0
16916,10,65000,year,"Austin, TX",Designer,Boutique,51-100,Yes,Unpaid Overtime,15.0,1000.0,Full-time,2,26-30,Male,No,Texas A&M University,University of Pennsylvania,,2022-06-01,2022,30.2711286,-97.7436995,294.996,69500.0
16915,8,63000,year,"Seattle, WA",Designer,Other,11-15,Yes,,,,,2,26-30,Female,No,,,,2022-06-01,2022,47.6038321,-122.330062,294.996,67400.0
16913,8,98500,year,"Portland, ME",Designer,,51-100,,,,,,11-15,36-40,Male,No,,,,2022-06-01,2022,43.6573605,-70.2586618,294.996,105300.0
16909,7,78000,year,New York,Project Manager,Boutique,6-10,Yes,Unpaid Overtime,20.0,1500.0,Full-time,3,36-40,Male,No,,Columbia University,,2022-06-01,2022,40.7127281,-74.0060152,294.996,83400.0
16908,7,55000,year,"New York, NY",Project Manager,Starchitect,2-5,,No Overtime,,1000.0,Full-time,1,26-30,Male,No,,Pratt Institute,,2022-06-01,2022,40.7127281,-74.0060152,294.996,58800.0
16907,8,72000,year,"New York, NY",Junior Architect,,501+,,,,,,2,26-30,Female,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,77000.0
16906,7,115000,year,"New York, NY",Associate,,101-200,,,,5000.0,Full-time,8-10,31-35,Female,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,123000.0
16905,7,62000,year,"Hartford, CT",Designer,,31-50,Yes,No Overtime,16.0,3500.0,,3-5,26-30,Male,No,Rensselaer Polytechnic Institute,,,2022-06-01,2022,41.764582,-72.6908547,294.996,66300.0
16904,8,103000,year,"Los Angeles, CA",Intermediate Architect,Corporate,201-500,Yes,Unpaid Overtime,15.0,12000.0,Full-time,8-10,31-35,Male,Yes,"California Polytechnic State University, San Luis Obispo",,,2022-06-01,2022,34.0536909,-118.242766,294.996,110100.0
16903,7,120000,year,"New York, NY",Associate,Boutique,201-500,Yes,Unpaid Overtime,20.0,10000.0,Full-time,8-10,31-35,Female,Yes,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,128300.0
16902,8,58000,year,"Portland, OR",Junior Designer,,16-30,,,,,,1,26-30,Female,No,,,,2022-06-01,2022,45.5202471,-122.674194,294.996,62000.0
16901,6,82000,year,"New York, NY",Intermediate Designer,,101-200,,,,,,6-7,31-35,Male,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,87700.0
16900,7,62000,year,"Portland, OR",Designer,Corporate,51-100,Yes,Unpaid Overtime,14.0,1000.0,Full-time,3-5,26-30,Female,No,Savannah College of Art and Design,University of Oregon,,2022-06-01,2022,45.5202471,-122.674194,294.996,66300.0
16899,7,52000,year,"San Francisco, CA",Designer,Individual,16-30,Yes,Unpaid Overtime,10.0,1500.0,Full-time,1,21-25,Female,No,"California Polytechnic State University, San Luis Obispo",,,2022-06-01,2022,37.7792588,-122.4193286,294.996,55600.0
16898,2,90000,year,"Newport Beach, CA",Landscape Architect,,11-15,Yes,,,,,11-15,36-40,Male,Yes,,,,2022-06-01,2022,33.6170092,-117.9294401,294.996,96200.0
16897,8,60500,year,"Los Angeles, CA",Junior Designer,Corporate,51-100,Yes,,,,Full-time,< 1,21-25,Female,No,"California State Polytechnic University, Pomona",,,2022-06-01,2022,34.0536909,-118.242766,294.996,64700.0
16896,8,69000,year,"New York, NY",Junior Designer,Corporate,201-500,Yes,No Overtime,18.0,1800.0,Full-time,1,21-25,Male,No,Cornell University,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,73800.0
16895,7,35000,year,"West Chester, PA",Intern,Individual,6-10,,No Overtime,,,Full-time,3,21-25,Male,No,Philadelphia University,,,2022-06-01,2022,39.9597213,-75.6059638,294.996,37400.0
16894,7,88000,year,"Baltimore, MD",Associate,Corporate,101-200,Yes,Unpaid Overtime,21.0,5000.0,Full-time,8-10,31-35,Female,Yes,,University of Maryland,,2022-06-01,2022,39.2908816,-76.610759,294.996,94100.0
16892,8,55000,year,"Albuquerque, NM",Interior Architect,,11-15,,,,,,1,26-30,Female,No,,,,2022-06-01,2022,35.0841034,-106.650985,294.996,58800.0
16891,6,58000,year,"Denver, CO",Designer,Boutique,16-30,Yes,Unpaid Overtime,12.0,500.0,Full-time,3-5,31-35,Female,No,,The University of New Mexico,,2022-06-01,2022,39.7392364,-104.984862,294.996,62000.0
16890,9,55000,year,"Sausalito, CA",Junior Designer,Boutique,2-5,Yes,No Overtime,15.0,1200.0,Full-time,< 1,21-25,Female,No,"California Polytechnic State University, San Luis Obispo",,,2022-06-01,2022,37.8590272,-122.485469,294.996,58800.0
16889,7,55000,year,"Culver City, CA",Junior Designer,Corporate,11-15,Yes,No Overtime,10.0,,Full-time,1,21-25,Male,No,"California State Polytechnic University, Pomona",,,2022-06-01,2022,34.0211224,-118.396466,294.996,58800.0
16888,8,70000,year,"Austin, TX",Project Manager,,6-10,Yes,No Overtime,15.0,1000.0,Full-time,6-7,26-30,Male,No,University of Arkansas,,,2022-06-01,2022,30.2711286,-97.7436995,294.996,74900.0
16887,8,56160,hour,"San Luis Obispo, CA",Designer,Other,6-10,Yes,Paid Overtime,,1000.0,Full-time,< 1,21-25,Female,No,"California Polytechnic State University, San Luis Obispo",,,2022-06-01,2022,35.3540209,-120.375716,294.996,60100.0
16885,8,60000,year,"Los Angeles, CA",Junior Designer,Boutique,16-30,Yes,No Overtime,10.0,,Full-time,3-5,26-30,Female,No,,Yeditepe University,Southern California Institute of Architecture (SCI-Arc),2022-06-01,2022,34.0536909,-118.242766,294.996,64200.0
16884,7,52000,year,"Madison, WI",Designer,Corporate,31-50,Yes,Unpaid Overtime,8.0,,Full-time,2,26-30,Other,No,,,,2022-06-01,2022,43.074761,-89.3837613,294.996,55600.0
16883,6,39520,hour,"Irvine, CA",Student Intern,,11-15,Yes,,,,Full-time,< 1,21-25,Male,No,,,,2022-06-01,2022,33.6856969,-117.825981,294.996,42300.0
16882,7,100000,year,"San Francisco, CA",Job Captain,Corporate,16-30,Yes,Unpaid Overtime,10.0,10000.0,Full-time,8-10,31-35,Male,No,California College of the Arts,,,2022-06-01,2022,37.7792588,-122.4193286,294.996,106900.0
16881,7,100000,year,"Chicago, IL",Partner,Boutique,16-30,Yes,Unpaid Overtime,15.0,5000.0,Full-time,11-15,36-40,Male,No,Judson University,Judson University,,2022-06-01,2022,41.8755616,-87.6244212,294.996,106900.0
16880,7,95000,year,"New York, NY",Designer,Individual,2-5,,Unpaid Overtime,15.0,5000.0,Full-time,8-10,31-35,Male,No,University of Minnesota,Pratt Institute,,2022-06-01,2022,40.7127281,-74.0060152,294.996,101600.0
16879,7,91000,year,"New York, NY",Intermediate Designer,Corporate,51-100,Yes,Unpaid Overtime,20.0,5000.0,Full-time,8-10,36-40,Female,Yes,Savannah College of Art and Design,Pratt Institute,,2022-06-01,2022,40.7127281,-74.0060152,294.996,97300.0
16877,8,62000,year,"Sacramento, CA",Designer,Other,31-50,Yes,Paid Overtime,11.0,1000.0,Full-time,2,21-25,Female,No,"California Polytechnic State University, San Luis Obispo",,,2022-06-01,2022,38.5810606,-121.493895,294.996,66300.0
16876,5,92000,year,"New York, NY",Senior Designer,Starchitect,101-200,Yes,Unpaid Overtime,10.0,7000.0,Full-time,8-10,36-40,Male,Yes,University of Florida,Columbia University,,2022-06-01,2022,40.7127281,-74.0060152,294.996,98400.0
16874,9,68000,year,"New York, NY",Designer,Other,2-5,,Unpaid Overtime,10.0,,Full-time,3-5,31-35,Male,No,Universidad de los Andes,Harvard University,,2022-06-01,2022,40.7127281,-74.0060152,294.996,72700.0
16873,9,87000,year,"New York, NY",Interior Designer,,101-200,,,,,,8-10,31-35,Female,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,93000.0
16872,5,88000,year,"Houston, TX",Designer,,501+,,,,,,8-10,31-35,Female,No,,,,2022-06-01,2022,29.7589382,-95.3676974,294.996,94100.0
16871,7,82400,year,"Chicago, IL",Designer,Boutique,2-5,Yes,No Overtime,,,Full-time,8-10,31-35,Male,No,,,,2022-06-01,2022,41.8755616,-87.6244212,294.996,88100.0
16870,8,94000,year,"Seattle, WA",Senior Architect,Other,201-500,Yes,Paid Overtime,,5000.0,Full-time,8-10,36-40,Female,No,,,,2022-06-01,2022,47.6038321,-122.330062,294.996,100500.0
16869,7,57000,year,"Philadelphia, PA",Designer,Corporate,51-100,Yes,Paid Overtime,120.0,,Full-time,6-7,26-30,Male,No,University of Massachusetts Amherst,University of Pennsylvania,,2022-06-01,2022,39.9527237,-75.1635262,294.996,61000.0
16868,3,62400,hour,"Seattle, WA",Project Architect,Boutique,2-5,Yes,Paid Overtime,,1500.0,Full-time,6-7,26-30,Female,No,University of Washington,,,2022-06-01,2022,47.6038321,-122.330062,294.996,66700.0
16867,8,60000,year,"New Orleans, LA",Project Architect,Other,2-5,Yes,Unpaid Overtime,14.0,5000.0,Full-time,6-7,36-40,Male,Yes,University of Louisiana at Lafayette,University of Louisiana at Lafayette,,2022-06-01,2022,29.9759983,-90.0782127,294.996,64200.0
16866,7,60000,year,"New York, NY",Junior Designer,Corporate,101-200,Yes,No Overtime,10.0,2000.0,Full-time,3,21-25,Male,No,City College of New York (CCNY),,,2022-06-01,2022,40.7127281,-74.0060152,294.996,64200.0
16864,9,58000,year,"Chicago, IL",Junior Designer,Boutique,6-10,Yes,Unpaid Overtime,15.0,4000.0,Full-time,3-5,31-35,Female,Yes,Columbia College Chicago,,,2022-06-01,2022,41.8755616,-87.6244212,294.996,62000.0
16863,8,67400,year,"Chicago, IL",Junior Architect,Corporate,501+,Yes,Unpaid Overtime,10.0,500.0,Full-time,3-5,26-30,Male,No,,University of Pennsylvania,,2022-06-01,2022,41.8755616,-87.6244212,294.996,72100.0
16862,7,54000,year,"Los Angeles, CA",Designer,Other,11-15,Yes,,8.0,,Full-time,1,21-25,Male,No,,,,2022-06-01,2022,34.0536909,-118.242766,294.996,57700.0
16861,7,94000,year,"Austin, TX",Project Architect,Corporate,201-500,Yes,Unpaid Overtime,15.0,4000.0,Full-time,11-15,36-40,Male,Yes,The University of Texas at Austin,,,2022-06-01,2022,30.2711286,-97.7436995,294.996,100500.0
16859,5,67000,year,"Fayetteville, AR",Project Architect,Starchitect,16-30,Yes,Unpaid Overtime,15.0,3500.0,Full-time,3-5,26-30,Male,Yes,Drury University,Drury University,,2022-06-01,2022,36.0625843,-94.1574328,294.996,71600.0
16857,7,74000,year,"Minneapolis, MN",Project Architect,Corporate,31-50,Yes,,18.0,,Full-time,8-10,31-35,Female,Yes,,University of Minnesota-Twin Cities,,2022-06-01,2022,44.9772995,-93.2654692,294.996,79100.0
16856,3,70000,year,"Los Angeles, CA",Project Manager,Other,16-30,Yes,No Overtime,14.0,,Full-time,3-5,31-35,Male,No,"University of Nevada, Las Vegas",Southern California Institute of Architecture (SCI-Arc),,2022-06-01,2022,34.0536909,-118.242766,294.996,74900.0
16855,7,92000,year,"Madison, WI",Senior Designer,Corporate,101-200,Yes,No Overtime,17.0,,Full-time,11-15,36-40,Female,No,,,,2022-06-01,2022,43.074761,-89.3837613,294.996,98400.0
16854,7,61000,year,"Washington, DC",Intermediate Architect,,501+,Yes,Unpaid Overtime,,4000.0,,2,31-35,Male,No,,,,2022-06-01,2022,38.8950368,-77.0365427,294.996,65200.0
16853,6,70000,year,"Chattanooga, TN",Junior Architect,Boutique,16-30,Yes,No Overtime,15.0,5000.0,Full-time,8-10,31-35,Male,Yes,The University of Tennessee - Knoxville,,,2022-06-01,2022,35.0457219,-85.3094883,294.996,74900.0
16852,7,60000,year,"Seattle, WA",Intermediate Designer,,201-500,Yes,Paid Overtime,20.0,1000.0,Full-time,3-5,31-35,Male,No,,,,2022-06-01,2022,47.6038321,-122.330062,294.996,64200.0
16851,4,55000,year,"New York, NY",Designer,,16-30,,,,,,3-5,31-35,Male,No,,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,58800.0
16850,3,63000,year,"Des Moines, IA",Junior Designer,Corporate,51-100,Yes,No Overtime,14.0,10000.0,Full-time,3-5,26-30,Male,No,,,,2022-06-01,2022,41.5868654,-93.6249494,294.996,67400.0
16849,9,41600,hour,New York,Intern,Corporate,31-50,,Paid Overtime,,,Full-time,< 1,21-25,Male,No,Rhode Island School of Design (RISD),,,2022-06-01,2022,40.7127281,-74.0060152,294.996,44500.0
16847,9,65000,year,"Brooklyn, NY",Project Architect,Boutique,16-30,Yes,Unpaid Overtime,10.0,4000.0,Full-time,8-10,31-35,Female,No,Pontificia Universidad Javeriana,Rhode Island School of Design (RISD),,2022-06-01,2022,40.6526006,-73.9497211,294.996,69500.0
16846,7,78000,year,"Chicago, IL",Senior Architect,Corporate,201-500,Yes,Unpaid Overtime,10.0,,Full-time,6-7,31-35,Female,Yes,,,,2022-06-01,2022,41.8755616,-87.6244212,294.996,83400.0
16845,5,75000,year,"New York, NY",Interior Designer,Individual,6-10,Yes,No Overtime,10.0,,Full-time,3-5,26-30,Male,No,University of Kentucky,,,2022-06-01,2022,40.7127281,-74.0060152,294.996,80200.0
16844,8,72000,year,"Austin, TX",Designer,Boutique,51-100,Yes,,,8000.0,Full-time,6-7,26-30,Female,No,University of Cincinnati,The University of Texas at Austin,,2022-06-01,2022,30.2711286,-97.7436995,294.996,77000.0
